id,observed_on,quality_grade,latitude,longitude,taxon_id,taxon_name,common_name,iconic_taxon,rank,place_guess,observer,num_id_agreements,url
116419043,2022-05-09,research,44.8284789,-93.1507739997,39771,Chrysemys picta,Painted Turtle,Reptilia,species,"Eagan, MN 55123, USA",mark2087,1,https://www.inaturalist.org/observations/116419043
116421009,2022-05-10,research,44.27388576,-93.24184208,39771,Chrysemys picta,Painted Turtle,Reptilia,species,"Walcott Township, MN, USA",revfluegel,2,https://www.inaturalist.org/observations/116421009
116421684,2022-05-10,research,45.7578127142,-94.0882602868,39771,Chrysemys picta,Painted Turtle,Reptilia,species,"Minnesota, US",linajo,1,https://www.inaturalist.org/observations/116421684
116436872,2022-05-10,research,45.3935928,-92.7511284997,28362,Thamnophis sirtalis,Common Garter Snake,Reptilia,species,"Shafer, MN 55074, USA",reese914,2,https://www.inaturalist.org/observations/116436872
116437544,2022-05-03,research,44.8731338522,-93.2852994522,28362,Thamnophis sirtalis,Common Garter Snake,Reptilia,species,"Minnesota, US",monicarauchwarter,2,https://www.inaturalist.org/observations/116437544
116437585,2022-05-07,research,44.7934546875,-93.3478465924,39771,Chrysemys picta,Painted Turtle,Reptilia,species,"Minnesota, US",monicarauchwarter,1,https://www.inaturalist.org/observations/116437585
116439724,2022-05-10,research,45.2556653245,-92.8496945253,39885,Emydoidea blandingii,Blanding's Turtle,Reptilia,species,"Minnesota, US",johnmet,4,https://www.inaturalist.org/observations/116439724
116460261,2022-05-10,research,45.4748514864,-93.7009438166,39771,Chrysemys picta,Painted Turtle,Reptilia,species,"Sherburne National Wildlife Refuge, Big Lake, MN, US",lanetheadventurer,4,https://www.inaturalist.org/observations/116460261
116465074,2022-05-09,research,45.5663641041,-93.6193898175,39885,Emydoidea blandingii,Blanding's Turtle,Reptilia,species,"Minnesota, US",finlander13,3,https://www.inaturalist.org/observations/116465074
116465610,2022-05-09,research,45.5326887578,-93.6301727638,39885,Emydoidea blandingii,Blanding's Turtle,Reptilia,species,"Minnesota, US",finlander13,5,https://www.inaturalist.org/observations/116465610
116467379,2022-05-10,research,45.5937196,-94.3901042,39771,Chrysemys picta,Painted Turtle,Reptilia,species,"32011 St John's Rd, St Joseph, MN 56374, USA",annette_l,2,https://www.inaturalist.org/observations/116467379
116473588,2022-05-10,research,44.8860963168,-93.2609508142,39771,Chrysemys picta,Painted Turtle,Reptilia,species,"Veterans Memorial Park, Richfield, MN, USA",mmmiller,1,https://www.inaturalist.org/observations/116473588
116480346,2022-05-10,research,45.2230222222,-93.2536638889,39682,Chelydra serpentina,Common Snapping Turtle,Reptilia,species,"Ham Lake, MN 55304, USA",isabelleanderson1,2,https://www.inaturalist.org/observations/116480346
116480729,2022-05-10,research,45.2218361111,-93.2539833333,39771,Chrysemys picta,Painted Turtle,Reptilia,species,"Ham Lake, MN 55304, USA",isabelleanderson1,2,https://www.inaturalist.org/observations/116480729
116491982,2022-05-10,research,44.8870866667,-93.262505,39771,Chrysemys picta,Painted Turtle,Reptilia,species,"Veterans Park, Richfield, MN, US",vanfossa,2,https://www.inaturalist.org/observations/116491982
116500138,2022-05-10,research,44.7750720139,-93.3660421789,28557,Storeria occipitomaculata,Red-bellied Snake,Reptilia,species,"Minnesota, US",carissab,3,https://www.inaturalist.org/observations/116500138
116501139,2022-05-10,research,44.0257,-92.5012,39682,Chelydra serpentina,Common Snapping Turtle,Reptilia,species,"Rochester, MN 55902, USA",labcoatswithlenses,2,https://www.inaturalist.org/observations/116501139
116502513,2022-05-06,research,44.9521089504,-93.33308904,39682,Chelydra serpentina,Common Snapping Turtle,Reptilia,species,"Minnesota, US",katcount,2,https://www.inaturalist.org/observations/116502513
116504915,2022-05-10,research,45.2667957102,-94.1103420611,39771,Chrysemys picta,Painted Turtle,Reptilia,species,"Minnesota, US",lynxwolves,3,https://www.inaturalist.org/observations/116504915
116506557,2022-05-10,research,44.4663272725,-93.1488152647,28557,Storeria occipitomaculata,Red-bellied Snake,Reptilia,species,"Carleton College, Northfield, MN, US",gonodactylus,4,https://www.inaturalist.org/observations/116506557
116507259,2022-05-10,research,44.4727900562,-93.1509864842,28562,Storeria dekayi,DeKay's Brownsnake,Reptilia,species,"Northfield, MN, US",gonodactylus,3,https://www.inaturalist.org/observations/116507259
116513928,2022-05-10,research,45.1480533907,-93.111930676,28362,Thamnophis sirtalis,Common Garter Snake,Reptilia,species,"Lino Lakes, MN, USA",ryangrow,2,https://www.inaturalist.org/observations/116513928
116513930,2022-05-10,research,45.1502418963,-93.1124241725,39771,Chrysemys picta,Painted Turtle,Reptilia,species,"Lino Lakes, MN, USA",ryangrow,2,https://www.inaturalist.org/observations/116513930
116514062,2022-05-10,research,46.3594067,-94.227988,39773,Chrysemys picta bellii,Western Painted Turtle,Reptilia,subspecies,"14250 Conservation Dr, Baxter, MN 56425, USA",lcplinske,2,https://www.inaturalist.org/observations/116514062
116514076,2022-05-10,research,46.3594067,-94.227988,39771,Chrysemys picta,Painted Turtle,Reptilia,species,"14250 Conservation Dr, Baxter, MN 56425, USA",lcplinske,2,https://www.inaturalist.org/observations/116514076
116563561,2022-05-06,research,44.771930003,-93.1853333333,39682,Chelydra serpentina,Common Snapping Turtle,Reptilia,species,"Lebanon Hills Regional Park, Apple Valley, MN, US",matthewt6416,4,https://www.inaturalist.org/observations/116563561
116568518,2022-05-11,research,47.5053716667,-93.4536966667,28362,Thamnophis sirtalis,Common Garter Snake,Reptilia,species,"Chippewa National Forest, Bovey, MN, US",tao,2,https://www.inaturalist.org/observations/116568518
116568687,2022-05-07,research,44.2829966716,-95.88813,39682,Chelydra serpentina,Common Snapping Turtle,Reptilia,species,"160th St, Balaton, MN, US",matthewt6416,4,https://www.inaturalist.org/observations/116568687
116568846,2022-05-07,research,44.3410533422,-95.9023966667,39773,Chrysemys picta bellii,Western Painted Turtle,Reptilia,subspecies,"200th St, Lynd, MN, US",matthewt6416,5,https://www.inaturalist.org/observations/116568846
116572386,2022-05-11,research,45.1285945,-93.2426533333,39773,Chrysemys picta bellii,Western Painted Turtle,Reptilia,subspecies,"Laddie Lake Park, Blaine, MN, US",coleycrawler,2,https://www.inaturalist.org/observations/116572386
116574493,2022-05-10,research,45.3978133333,-93.1732816667,39682,Chelydra serpentina,Common Snapping Turtle,Reptilia,species,"Anoka, Minnesota, United States",gamelaner,2,https://www.inaturalist.org/observations/116574493
116574502,2022-05-10,research,45.3968366667,-93.1709866667,39773,Chrysemys picta bellii,Western Painted Turtle,Reptilia,subspecies,"Anoka, Minnesota, United States",gamelaner,2,https://www.inaturalist.org/observations/116574502
116583482,2022-05-11,research,45.1389740623,-93.4445262192,39682,Chelydra serpentina,Common Snapping Turtle,Reptilia,species,"Territorial Rd, Maple Grove, MN, US",isaac565,3,https://www.inaturalist.org/observations/116583482
116586870,2022-05-11,research,45.291835767,-93.0694161112,39682,Chelydra serpentina,Common Snapping Turtle,Reptilia,species,"178th Ave NE, Columbus, MN, US",yammni7,1,https://www.inaturalist.org/observations/116586870
116590455,2022-05-11,research,44.7725711191,-93.3438278123,39682,Chelydra serpentina,Common Snapping Turtle,Reptilia,species,"Quentin Ave S, Savage, MN, US",smansfield,2,https://www.inaturalist.org/observations/116590455
116597019,2022-05-10,research,45.5089916667,-93.61373,39682,Chelydra serpentina,Common Snapping Turtle,Reptilia,species,"136th St, Princeton, MN, US",pipen3107,3,https://www.inaturalist.org/observations/116597019
116602970,2022-05-08,research,44.72885,-93.1418138333,39773,Chrysemys picta bellii,Western Painted Turtle,Reptilia,subspecies,"Claret Park, Rosemount, MN, US",matthewt6416,2,https://www.inaturalist.org/observations/116602970
116613888,2022-05-11,research,44.4584192421,-93.1813454871,39771,Chrysemys picta,Painted Turtle,Reptilia,species,"Northfield, MN 55057, USA",meganhanson,2,https://www.inaturalist.org/observations/116613888
116621098,2022-05-11,research,44.7167277778,-93.5989,39771,Chrysemys picta,Painted Turtle,Reptilia,species,"Scott County, MN, USA",carycoop,2,https://www.inaturalist.org/observations/116621098
116626573,2022-05-11,research,44.7760416667,-93.1437916667,39771,Chrysemys picta,Painted Turtle,Reptilia,species,"Lebanon Hills Regional Park, Eagan, MN, US",kricemd,2,https://www.inaturalist.org/observations/116626573
116626583,2022-05-11,research,44.7765116667,-93.1436083333,39771,Chrysemys picta,Painted Turtle,Reptilia,species,"Lebanon Hills Regional Park, Eagan, MN, US",kricemd,2,https://www.inaturalist.org/observations/116626583
116644334,2022-05-11,research,44.8901366667,-93.2638533333,39773,Chrysemys picta bellii,Western Painted Turtle,Reptilia,subspecies,"Richfield, MN, USA",liren,2,https://www.inaturalist.org/observations/116644334
116646869,2022-05-11,research,45.3789256254,-93.0388327331,60347,Pituophis catenifer sayi,Bullsnake,Reptilia,subspecies,"Minnesota, US",shewholistens,5,https://www.inaturalist.org/observations/116646869
116650927,2022-05-11,research,44.1392633333,-93.065915,39682,Chelydra serpentina,Common Snapping Turtle,Reptilia,species,"Steele County, MN, USA",liren,2,https://www.inaturalist.org/observations/116650927
116683439,2022-05-12,research,44.40637,-93.2075416667,39682,Chelydra serpentina,Common Snapping Turtle,Reptilia,species,"Telemark Rd, Dundas, MN, US",amurray001,2,https://www.inaturalist.org/observations/116683439
116687981,2022-05-12,research,45.1727157185,-93.5008016662,39556,Apalone spinifera,Spiny Softshell,Reptilia,species,"Hennepin County, US-MN, US",carissab,2,https://www.inaturalist.org/observations/116687981
116691556,2022-05-12,research,44.709236145,-93.4368057251,39682,Chelydra serpentina,Common Snapping Turtle,Reptilia,species,Prior Lake,mrbeaudette50,2,https://www.inaturalist.org/observations/116691556
116697538,2022-05-06,research,45.3893383333,-92.8362366667,39682,Chelydra serpentina,Common Snapping Turtle,Reptilia,species,"Akerson St, Lindstrom, MN, US",janastasi,3,https://www.inaturalist.org/observations/116697538
116698801,2022-05-12,research,44.6737540843,-93.3041482845,73801,Plestiodon septentrionalis,Prairie Skink,Reptilia,species,"Ritter Farm Park, Lakeville, MN, US",d_l7,2,https://www.inaturalist.org/observations/116698801
116699925,2022-05-12,research,45.0577855191,-93.5187024844,39773,Chrysemys picta bellii,Western Painted Turtle,Reptilia,subspecies,"Hennepin County, US-MN, US",carissab,2,https://www.inaturalist.org/observations/116699925
116703733,2022-05-12,research,44.6723197199,-93.301699412,39771,Chrysemys picta,Painted Turtle,Reptilia,species,"Ritter Farm Park, Lakeville, MN, US",d_l7,2,https://www.inaturalist.org/observations/116703733
116707822,2022-05-10,research,45.6693049792,-93.0854764581,39771,Chrysemys picta,Painted Turtle,Reptilia,species,"Nessel Township, MN, USA",anthonyvang,2,https://www.inaturalist.org/observations/116707822
116709852,2022-05-12,research,44.9214832801,-93.342502362,39771,Chrysemys picta,Painted Turtle,Reptilia,species,"Browndale Park, St. Louis Park, MN, US",barbpatterson,2,https://www.inaturalist.org/observations/116709852
116718881,2022-05-12,research,45.4685430199,-93.7054318562,39771,Chrysemys picta,Painted Turtle,Reptilia,species,"Orrock Township, MN, USA",kerdor,2,https://www.inaturalist.org/observations/116718881
116725343,2022-05-12,research,45.1849977494,-93.63127862,28557,Storeria occipitomaculata,Red-bellied Snake,Reptilia,species,"Rogers, MN, US",lanetheadventurer,3,https://www.inaturalist.org/observations/116725343
116725643,2022-05-12,research,45.152411141,-93.6602178456,39682,Chelydra serpentina,Common Snapping Turtle,Reptilia,species,"109th Ave N, Hanover, MN, US",lanetheadventurer,4,https://www.inaturalist.org/observations/116725643
116726751,2022-05-12,research,45.2433049055,-93.618634967,73801,Plestiodon septentrionalis,Prairie Skink,Reptilia,species,"Minnesota, US",carissab,2,https://www.inaturalist.org/observations/116726751
116726892,2022-05-12,research,45.1546873542,-93.6730314795,39771,Chrysemys picta,Painted Turtle,Reptilia,species,"River Rd NE, Hanover, MN, US",lanetheadventurer,4,https://www.inaturalist.org/observations/116726892
116729133,2022-05-12,research,44.778865,-93.1634669722,39682,Chelydra serpentina,Common Snapping Turtle,Reptilia,species,"Eagan, MN 55123, USA",nicole_welsh,3,https://www.inaturalist.org/observations/116729133
116730588,2022-05-09,research,45.4780533333,-93.71754,39682,Chelydra serpentina,Common Snapping Turtle,Reptilia,species,"Sherburne National Wildlife Refuge, Big Lake, MN, US",ckrogstad,3,https://www.inaturalist.org/observations/116730588
116731940,2022-05-12,research,45.3825997125,-93.3579072809,60347,Pituophis catenifer sayi,Bullsnake,Reptilia,subspecies,"Minnesota, US",safechrislaurie,4,https://www.inaturalist.org/observations/116731940
116734174,2022-05-12,research,44.8276947427,-93.2456404922,39771,Chrysemys picta,Painted Turtle,Reptilia,species,"Old Cedar Ave Bridge, Bloomington, MN, USA",mmmiller,2,https://www.inaturalist.org/observations/116734174
116742582,2022-05-04,research,44.7647375902,-92.9386477585,28362,Thamnophis sirtalis,Common Garter Snake,Reptilia,species,"Spring Lake Park Reserve, Hastings, MN, US",matthewt6416,2,https://www.inaturalist.org/observations/116742582
116745388,2022-05-12,research,45.4780630755,-93.7004667521,39771,Chrysemys picta,Painted Turtle,Reptilia,species,"Blue Hill Township, MN, USA",kerdor,2,https://www.inaturalist.org/observations/116745388
116745511,2022-05-12,research,45.1227839128,-93.6209914442,39773,Chrysemys picta bellii,Western Painted Turtle,Reptilia,subspecies,"Minnesota, US",carissab,2,https://www.inaturalist.org/observations/116745511
116746185,2022-05-12,research,43.8507633333,-95.1005083333,39771,Chrysemys picta,Painted Turtle,Reptilia,species,"CR-26, Windom, MN, US",kemerso21,3,https://www.inaturalist.org/observations/116746185
116746384,2022-05-12,research,43.8479783333,-95.0947888333,39771,Chrysemys picta,Painted Turtle,Reptilia,species,"440th St, Windom, MN, US",kemerso21,1,https://www.inaturalist.org/observations/116746384
116746436,2022-05-12,research,43.8479616667,-95.0944971667,39771,Chrysemys picta,Painted Turtle,Reptilia,species,"440th St, Windom, MN, US",kemerso21,2,https://www.inaturalist.org/observations/116746436
116746539,2022-05-12,research,43.8479783333,-95.0944445,39771,Chrysemys picta,Painted Turtle,Reptilia,species,"440th St, Windom, MN, US",kemerso21,1,https://www.inaturalist.org/observations/116746539
116746938,2022-05-03,research,44.1187528333,-95.35038,28368,Thamnophis sirtalis parietalis,Red-sided Garter Snake,Reptilia,subspecies,"368th Ave, Westbrook, MN, US",kemerso21,2,https://www.inaturalist.org/observations/116746938
116747484,2022-05-12,research,45.1274299622,-93.1957015991,73801,Plestiodon septentrionalis,Prairie Skink,Reptilia,species,Blaine,smkaitz,2,https://www.inaturalist.org/observations/116747484
116749150,2022-05-12,research,44.8750012338,-93.344034253,39771,Chrysemys picta,Painted Turtle,Reptilia,species,"Minnesota, US",antilocapridae,2,https://www.inaturalist.org/observations/116749150
116749457,2022-05-12,research,45.003993,-92.906111,39771,Chrysemys picta,Painted Turtle,Reptilia,species,"Lake Elmo, MN 55042, USA",cmlr,2,https://www.inaturalist.org/observations/116749457
116749657,2022-05-12,research,45.00470275,-92.90730179,39771,Chrysemys picta,Painted Turtle,Reptilia,species,"Lake Elmo, MN 55042, USA",cmlr,2,https://www.inaturalist.org/observations/116749657
116754224,2022-05-12,research,44.9660633333,-93.387825,39771,Chrysemys picta,Painted Turtle,Reptilia,species,"Westwood Hills Nature Center, St. Louis Park, MN, US",akilgore,2,https://www.inaturalist.org/observations/116754224
116756928,2022-05-11,research,45.0037536514,-92.9065793778,39771,Chrysemys picta,Painted Turtle,Reptilia,species,"Lake Elmo, MN 55042, USA",cmlr,2,https://www.inaturalist.org/observations/116756928
116757138,2022-05-04,research,44.7444924295,-93.1238764272,39771,Chrysemys picta,Painted Turtle,Reptilia,species,"Brazil Ave, Rosemount, MN, US",matthewt6416,2,https://www.inaturalist.org/observations/116757138
116757343,2022-05-05,research,44.8097306144,-93.5562386377,29306,Nerodia sipedon sipedon,Northern Watersnake,Reptilia,subspecies,"Chanhassen, MN, US",matthewt6416,4,https://www.inaturalist.org/observations/116757343
